Time,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7
1/28/15 7:21:36 PM CST,,,,,1,1,
1/28/15 7:31:21 PM CST,,,,,0,0,
1/28/15 8:06:57 PM CST,,,,,1,1,
1/28/15 8:15:51 PM CST,,,,,0,0,
1/28/15 8:56:22 PM CST,,,,,1,1,
1/28/15 9:04:42 PM CST,,,,,0,0,
1/28/15 9:43:08 PM CST,,,,,1,1,
1/28/15 9:51:37 PM CST,,,,,0,0,
1/28/15 10:20:47 PM CST,,,,,,,1
1/29/15 7:32:14 AM CST,,,,,,,0
1/29/15 9:58:53 AM CST,,,1,1,,,
1/29/15 10:08:18 AM CST,,,0,0,,,
1/29/15 10:28:43 AM CST,,,1,1,,,
1/29/15 10:39:23 AM CST,,,0,0,,,
1/29/15 10:56:29 AM CST,,,1,1,,,
1/29/15 11:27:53 AM CST,,,0,0,,,
1/29/15 12:13:54 PM CST,,,1,1,,,
1/29/15 12:46:54 PM CST,,,0,0,,,
1/29/15 1:30:06 PM CST,,,1,1,,,
1/29/15 2:00:26 PM CST,,,0,0,,,
1/29/15 2:38:52 PM CST,,,1,1,,,
1/29/15 3:22:20 PM CST,,,0,0,,,
1/29/15 4:01:20 PM CST,,,1,1,,,
1/29/15 4:37:39 PM CST,,,,0,,,
1/29/15 4:37:40 PM CST,,,0,,,,
1/29/15 5:13:36 PM CST,,,1,1,,,
1/29/15 5:46:25 PM CST,,,,0,,,
1/29/15 5:46:26 PM CST,,,0,,,,
1/29/15 6:33:11 PM CST,,,1,1,,,
1/29/15 7:06:26 PM CST,,,0,0,,,
1/29/15 8:21:10 PM CST,,,1,1,,,
1/29/15 8:36:10 PM CST,,,0,0,,,
1/29/15 9:25:30 PM CST,,,1,1,,,
1/29/15 9:37:20 PM CST,,,0,0,,,
1/29/15 10:19:35 PM CST,,,1,1,,,
1/29/15 10:20:43 PM CST,,,,,,,1
1/29/15 10:30:39 PM CST,,,0,0,,,
1/30/15 7:32:10 AM CST,,,,,,,0
1/30/15 10:14:19 AM CST,,,,,1,1,
1/30/15 10:22:18 AM CST,,,,,0,0,
1/30/15 11:11:04 AM CST,,,,,1,1,
1/30/15 11:19:39 AM CST,,,,,0,0,
1/30/15 11:59:44 AM CST,,,,,1,1,
1/30/15 12:16:33 PM CST,,,,,0,0,
1/30/15 1:05:49 PM CST,,,,,1,1,
1/30/15 1:15:58 PM CST,,,,,0,0,
1/30/15 1:30:36 PM CST,,,,,1,1,
1/30/15 2:00:41 PM CST,,,,,0,0,
1/30/15 2:47:57 PM CST,,,,,1,1,
1/30/15 3:19:39 PM CST,,,,,0,0,
1/30/15 4:03:39 PM CST,,,,,1,1,
1/30/15 4:32:23 PM CST,,,,,0,0,
1/30/15 5:20:00 PM CST,,,,,1,1,
1/30/15 5:44:15 PM CST,,,,,0,0,
1/30/15 6:38:09 PM CST,,,,,1,1,
1/30/15 6:53:40 PM CST,,,,,0,0,
1/30/15 7:46:24 PM CST,,,,,1,1,
1/30/15 8:08:35 PM CST,,,,,0,0,
1/30/15 9:13:57 PM CST,,,,,1,1,
1/30/15 9:25:32 PM CST,,,,,0,0,
1/30/15 10:20:42 PM CST,,,,,,,1
1/31/15 7:32:11 AM CST,,,,,,,0
1/31/15 12:14:06 PM CST,,,1,1,,,
1/31/15 12:21:41 PM CST,,,0,0,,,
1/31/15 2:24:41 PM CST,,,1,1,,,
1/31/15 2:34:20 PM CST,,,0,0,,,
1/31/15 3:21:51 PM CST,,,1,1,,,
1/31/15 3:30:41 PM CST,,,0,0,,,
1/31/15 4:22:22 PM CST,,,1,1,,,
1/31/15 4:30:57 PM CST,,,0,0,,,
1/31/15 5:08:58 PM CST,,,1,1,,,
1/31/15 5:18:57 PM CST,,,0,0,,,
1/31/15 6:13:14 PM CST,,,1,1,,,
1/31/15 6:21:33 PM CST,,,0,0,,,
1/31/15 10:20:43 PM CST,,,,,,,1
2/1/15 7:32:09 AM CST,,,,,,,0
2/1/15 10:20:44 PM CST,,,,,,,1
2/2/15 7:32:07 AM CST,,,,,,,0
2/2/15 10:27:36 AM CST,,,,,1,1,
2/2/15 10:36:01 AM CST,,,,,0,0,
2/2/15 11:15:41 AM CST,,,,,1,1,
2/2/15 11:45:36 AM CST,,,,,0,0,
2/2/15 12:37:06 PM CST,,,,,1,1,
2/2/15 1:03:11 PM CST,,,,,0,,
2/2/15 1:03:12 PM CST,,,,,,0,
2/2/15 1:51:46 PM CST,,,,,1,1,
2/2/15 2:15:30 PM CST,,,,,0,0,
2/2/15 3:01:41 PM CST,,,,,1,1,
2/2/15 3:26:25 PM CST,,,,,0,0,
2/2/15 4:14:51 PM CST,,,,,1,1,
2/2/15 4:40:45 PM CST,,,,,0,0,
2/2/15 5:34:05 PM CST,,,,,1,1,
2/2/15 5:55:20 PM CST,,,,,0,0,
2/2/15 7:07:00 PM CST,,,,,1,1,
2/2/15 7:17:34 PM CST,,,,,0,0,
2/2/15 8:07:15 PM CST,,,,,1,1,
2/2/15 8:17:25 PM CST,,,,,0,0,
2/2/15 9:05:40 PM CST,,,,,1,1,
2/2/15 9:16:05 PM CST,,,,,0,0,
2/2/15 10:06:09 PM CST,,,,,1,1,
2/2/15 10:15:49 PM CST,,,,,0,0,
2/2/15 10:20:42 PM CST,,,,,,,1
2/3/15 7:32:07 AM CST,,,,,,,0
2/3/15 9:52:02 AM CST,,,1,1,,,
2/3/15 10:22:33 AM CST,,,0,0,,,
2/3/15 11:06:59 AM CST,,,1,1,,,
2/3/15 11:42:30 AM CST,,,0,0,,,
2/3/15 12:24:05 PM CST,,,1,1,,,
2/3/15 1:03:50 PM CST,,,0,0,,,
2/3/15 1:46:16 PM CST,,,1,1,,,
2/3/15 2:25:11 PM CST,,,0,0,,,
2/3/15 3:02:13 PM CST,,,1,1,,,
2/3/15 3:41:23 PM CST,,,0,0,,,
2/3/15 4:20:56 PM CST,,,1,1,,,
2/3/15 4:58:21 PM CST,,,0,0,,,
2/3/15 5:40:02 PM CST,,,1,1,,,
2/3/15 6:14:37 PM CST,,,0,0,,,
2/3/15 7:10:18 PM CST,,,1,1,,,
2/3/15 7:37:08 PM CST,,,0,0,,,
2/3/15 8:29:49 PM CST,,,1,1,,,
2/3/15 8:52:40 PM CST,,,0,0,,,
2/3/15 10:06:57 PM CST,,,1,1,,,
2/3/15 10:20:45 PM CST,,,,,,,1
2/3/15 10:21:02 PM CST,,,0,0,,,
2/4/15 7:32:10 AM CST,,,,,,,0
2/4/15 10:19:51 AM CST,,,,,1,1,
2/4/15 10:30:01 AM CST,,,,,0,0,
2/4/15 11:09:27 AM CST,,,,,1,1,
2/4/15 11:19:27 AM CST,,,,,0,0,
2/4/15 11:58:24 AM CST,,,,,1,1,
2/4/15 12:07:28 PM CST,,,,,0,0,
2/4/15 12:44:19 PM CST,,,,,1,1,
2/4/15 12:53:29 PM CST,,,,,0,0,
2/4/15 1:27:15 PM CST,,,,,1,1,
2/4/15 1:37:09 PM CST,,,,,0,0,
2/4/15 2:09:05 PM CST,,,,,1,1,
2/4/15 2:18:59 PM CST,,,,,0,0,
2/4/15 2:47:45 PM CST,,,,,1,1,
2/4/15 2:58:04 PM CST,,,,,0,0,
2/4/15 3:29:15 PM CST,,,,,1,1,
2/4/15 3:39:19 PM CST,,,,,0,0,
2/4/15 4:09:10 PM CST,,,,,1,1,
2/4/15 4:20:59 PM CST,,,,,0,0,
2/4/15 4:52:35 PM CST,,,,,1,1,
2/4/15 5:03:50 PM CST,,,,,0,0,
2/4/15 5:33:16 PM CST,,,,,1,1,
2/4/15 5:42:46 PM CST,,,,,0,0,
2/4/15 6:36:31 PM CST,,,,,1,1,
2/4/15 6:45:20 PM CST,,,,,0,0,
2/4/15 7:41:41 PM CST,,,,,1,1,
2/4/15 7:49:46 PM CST,,,,,0,0,
2/4/15 10:20:46 PM CST,,,,,,,1
2/5/15 7:32:09 AM CST,,,,,,,0
2/5/15 2:53:57 PM CST,,,,,1,1,
2/5/15 3:02:47 PM CST,,,,,0,0,
2/5/15 4:18:28 PM CST,,,,,1,1,
2/5/15 4:26:28 PM CST,,,,,0,0,
2/5/15 10:20:37 PM CST,,,,,,,1
2/6/15 7:32:08 AM CST,,,,,,,0
2/6/15 3:38:08 PM CST,,,1,1,,,
2/6/15 3:45:17 PM CST,,,0,0,,,
2/6/15 5:17:08 PM CST,,,1,1,,,
2/6/15 5:24:07 PM CST,,,0,0,,,
2/6/15 10:20:44 PM CST,,,,,,,1
2/7/15 7:32:13 AM CST,,,,,,,0
2/7/15 12:19:15 PM CST,,,1,1,,,
2/7/15 12:28:06 PM CST,,,0,0,,,
2/7/15 1:25:52 PM CST,,,1,1,,,
2/7/15 1:36:46 PM CST,,,0,0,,,
2/7/15 2:25:32 PM CST,,,1,1,,,
2/7/15 2:37:55 PM CST,,,0,0,,,
2/7/15 3:27:07 PM CST,,,1,1,,,
2/7/15 3:38:21 PM CST,,,0,0,,,
2/7/15 4:26:28 PM CST,,,1,1,,,
2/7/15 4:38:17 PM CST,,,0,0,,,
2/7/15 5:30:58 PM CST,,,1,1,,,
2/7/15 5:42:07 PM CST,,,0,0,,,
2/7/15 6:40:38 PM CST,,,1,1,,,
2/7/15 6:50:13 PM CST,,,0,0,,,
2/7/15 10:20:41 PM CST,,,,,,,1
2/8/15 7:32:13 AM CST,,,,,,,0
2/8/15 10:20:43 PM CST,,,,,,,1
2/9/15 7:32:13 AM CST,,,,,,,0
2/9/15 12:09:54 PM CST,,,,,1,1,
2/9/15 12:18:49 PM CST,,,,,0,0,
2/9/15 1:02:24 PM CST,,,,,1,1,
2/9/15 1:10:44 PM CST,,,,,0,0,
2/9/15 1:35:00 PM CST,,,,,1,1,
2/9/15 1:43:09 PM CST,,,,,0,0,
2/9/15 2:29:19 PM CST,,,,,1,1,
2/9/15 2:37:34 PM CST,,,,,0,0,
2/9/15 3:00:19 PM CST,,,,,1,1,
2/9/15 3:08:33 PM CST,,,,,0,0,
2/9/15 3:55:04 PM CST,,,,,1,1,
2/9/15 4:03:19 PM CST,,,,,0,0,
2/9/15 4:50:05 PM CST,,,,,1,1,
2/9/15 4:58:40 PM CST,,,,,0,0,
2/9/15 5:47:45 PM CST,,,,,1,1,
2/9/15 5:55:34 PM CST,,,,,0,0,
2/9/15 7:24:29 PM CST,,,,,1,1,
2/9/15 7:32:24 PM CST,,,,,0,0,
2/9/15 10:20:44 PM CST,,,,,,,1
2/10/15 7:32:10 AM CST,,,,,,,0
2/10/15 12:34:29 PM CST,,,1,1,,,
2/10/15 12:42:44 PM CST,,,0,0,,,
2/10/15 1:32:11 PM CST,,,1,1,,,
2/10/15 1:40:05 PM CST,,,0,0,,,
2/10/15 2:22:50 PM CST,,,1,1,,,
2/10/15 2:31:15 PM CST,,,0,0,,,
2/10/15 3:12:05 PM CST,,,1,1,,,
2/10/15 3:20:40 PM CST,,,0,0,,,
2/10/15 4:01:08 PM CST,,,1,1,,,
2/10/15 4:10:07 PM CST,,,0,0,,,
2/10/15 4:51:33 PM CST,,,1,1,,,
2/10/15 5:00:28 PM CST,,,0,0,,,
2/10/15 6:19:03 PM CST,,,1,1,,,
2/10/15 6:26:48 PM CST,,,0,0,,,
2/10/15 10:20:45 PM CST,,,,,,,1
2/11/15 7:32:08 AM CST,,,,,,,0
2/11/15 10:52:39 AM CST,,,,,1,1,
2/11/15 11:05:00 AM CST,,,,,0,0,
2/11/15 11:49:20 AM CST,,,,,1,1,
2/11/15 12:09:05 PM CST,,,,,0,0,
2/11/15 1:23:40 PM CST,,,,,1,1,
2/11/15 1:44:50 PM CST,,,,,0,0,
2/11/15 2:49:21 PM CST,,,,,1,1,
2/11/15 3:09:56 PM CST,,,,,0,0,
2/11/15 4:35:17 PM CST,,,,,1,1,
2/11/15 4:47:46 PM CST,,,,,0,0,
2/11/15 5:20:32 PM CST,,,,,1,1,
2/11/15 5:36:02 PM CST,,,,,0,0,
2/11/15 6:56:06 PM CST,,,,,1,1,
2/11/15 7:07:16 PM CST,,,,,0,0,
2/11/15 8:05:16 PM CST,,,,,1,1,
2/11/15 8:13:41 PM CST,,,,,0,0,
2/11/15 9:07:27 PM CST,,,,,1,1,
2/11/15 9:15:42 PM CST,,,,,0,0,
2/11/15 10:20:45 PM CST,,,,,,,1
2/12/15 7:32:12 AM CST,,,,,,,0
2/12/15 10:13:48 AM CST,,,1,1,,,
2/12/15 10:39:13 AM CST,,,0,0,,,
2/12/15 11:31:11 AM CST,,,1,1,,,
2/12/15 12:02:09 PM CST,,,0,0,,,
2/12/15 12:45:29 PM CST,,,1,1,,,
2/12/15 1:14:15 PM CST,,,0,0,,,
2/12/15 2:05:50 PM CST,,,1,1,,,
2/12/15 2:35:55 PM CST,,,0,0,,,
2/12/15 3:19:27 PM CST,,,1,1,,,
2/12/15 3:44:43 PM CST,,,0,0,,,
2/12/15 4:27:13 PM CST,,,1,1,,,
2/12/15 4:51:33 PM CST,,,0,0,,,
2/12/15 5:38:03 PM CST,,,1,1,,,
2/12/15 6:02:23 PM CST,,,0,0,,,
2/12/15 7:15:05 PM CST,,,1,1,,,
2/12/15 7:25:06 PM CST,,,0,0,,,
2/12/15 7:56:16 PM CST,,,1,1,,,
2/12/15 8:05:21 PM CST,,,0,0,,,
2/12/15 8:45:12 PM CST,,,1,1,,,
2/12/15 8:53:07 PM CST,,,0,0,,,
2/12/15 9:55:57 PM CST,,,1,1,,,
2/12/15 10:04:37 PM CST,,,0,0,,,
2/12/15 10:20:45 PM CST,,,,,,,1
2/13/15 7:32:11 AM CST,,,,,,,0
2/13/15 10:31:01 AM CST,,,,,1,1,
2/13/15 10:53:06 AM CST,,,,,0,0,
2/13/15 11:44:18 AM CST,,,,,1,1,
2/13/15 12:09:08 PM CST,,,,,0,0,
2/13/15 12:59:43 PM CST,,,,,1,1,
2/13/15 1:23:03 PM CST,,,,,0,0,
2/13/15 2:18:13 PM CST,,,,,1,1,
2/13/15 2:43:08 PM CST,,,,,0,0,
2/13/15 3:30:13 PM CST,,,,,1,1,
2/13/15 3:50:33 PM CST,,,,,0,0,
2/13/15 4:41:23 PM CST,,,,,1,1,
2/13/15 5:03:03 PM CST,,,,,0,0,
2/13/15 6:00:04 PM CST,,,,,1,1,
2/13/15 6:15:43 PM CST,,,,,0,0,
2/13/15 7:20:23 PM CST,,,,,1,1,
2/13/15 7:28:18 PM CST,,,,,0,0,
2/13/15 8:02:23 PM CST,,,,,1,1,
2/13/15 8:11:43 PM CST,,,,,0,0,
2/13/15 8:36:39 PM CST,,,,,1,1,
2/13/15 8:44:57 PM CST,,,,,0,0,
2/13/15 9:34:03 PM CST,,,,,1,1,
2/13/15 9:43:12 PM CST,,,,,0,0,
2/13/15 10:20:44 PM CST,,,,,,,1
2/14/15 7:32:11 AM CST,,,,,,,0
2/14/15 10:14:35 AM CST,,,1,1,,,
2/14/15 10:22:15 AM CST,,,0,0,,,
2/14/15 10:40:55 AM CST,,,1,1,,,
2/14/15 11:02:10 AM CST,,,0,0,,,
2/14/15 11:55:46 AM CST,,,1,1,,,
2/14/15 12:19:41 PM CST,,,0,0,,,
2/14/15 1:29:05 PM CST,,,1,1,,,
2/14/15 1:50:05 PM CST,,,0,0,,,
2/14/15 2:37:59 PM CST,,,1,1,,,
2/14/15 2:55:25 PM CST,,,0,0,,,
2/14/15 4:01:55 PM CST,,,1,1,,,
2/14/15 4:17:50 PM CST,,,0,0,,,
2/14/15 5:10:43 PM CST,,,1,1,,,
2/14/15 5:19:32 PM CST,,,0,0,,,
2/14/15 5:58:03 PM CST,,,1,1,,,
2/14/15 6:09:17 PM CST,,,0,0,,,
2/14/15 7:06:12 PM CST,,,1,1,,,
2/14/15 7:14:58 PM CST,,,0,0,,,
2/14/15 10:22:17 PM CST,,,,,,,1
2/15/15 7:32:12 AM CST,,,,,,,0
2/15/15 12:36:29 PM CST,,,,,1,1,
2/15/15 12:51:09 PM CST,,,,,0,0,
2/15/15 2:15:00 PM CST,,,,,1,1,
2/15/15 2:27:49 PM CST,,,,,0,0,
2/15/15 3:50:35 PM CST,,,,,1,1,
2/15/15 4:05:00 PM CST,,,,,0,0,
2/15/15 5:20:57 PM CST,,,,,1,1,
2/15/15 5:38:31 PM CST,,,,,0,0,
2/15/15 6:52:03 PM CST,,,,,1,1,
2/15/15 7:08:48 PM CST,,,,,0,0,
2/15/15 8:25:53 PM CST,,,,,1,1,
2/15/15 8:44:43 PM CST,,,,,0,0,
2/15/15 9:59:08 PM CST,,,,,1,1,
2/15/15 10:18:39 PM CST,,,,,0,0,
2/15/15 10:20:36 PM CST,,,,,,,1
2/16/15 7:32:11 AM CST,,,,,,,0
2/16/15 7:48:53 AM CST,,,1,1,,,
2/16/15 8:34:39 AM CST,,,0,0,,,
2/16/15 9:13:29 AM CST,,,1,1,,,
2/16/15 7:17:51 PM CST,,,0,0,,,
2/16/15 7:29:16 PM CST,,,1,1,,,
2/16/15 8:29:08 PM CST,,,0,0,,,
2/16/15 8:47:43 PM CST,,,1,1,,,
2/16/15 10:06:33 PM CST,,,0,0,,,
2/16/15 10:20:45 PM CST,,,,,,,1
2/17/15 7:29:39 AM CST,,,,,1,1,
2/17/15 7:32:06 AM CST,,,,,,,0
2/17/15 8:26:14 AM CST,,,,,0,0,
2/17/15 8:47:35 AM CST,,,,,1,1,
2/17/15 9:37:19 AM CST,,,,,0,0,
2/17/15 10:01:50 AM CST,,,,,1,1,
2/17/15 10:49:21 AM CST,,,,,0,0,
2/17/15 11:26:21 AM CST,,,,,1,1,
2/17/15 11:56:21 AM CST,,,,,0,0,
2/17/15 12:29:47 PM CST,,,,,1,1,
2/17/15 1:12:33 PM CST,,,,,0,0,
2/17/15 1:48:38 PM CST,,,,,1,1,
2/17/15 2:33:19 PM CST,,,,,0,0,
2/17/15 3:03:01 PM CST,,,,,1,1,
2/17/15 3:53:32 PM CST,,,,,0,0,
2/17/15 4:26:27 PM CST,,,,,1,1,
2/17/15 5:08:49 PM CST,,,,,0,0,
2/17/15 5:41:35 PM CST,,,,,1,1,
2/17/15 6:21:15 PM CST,,,,,0,0,
2/17/15 7:14:37 PM CST,,,,,1,1,
2/17/15 7:50:22 PM CST,,,,,0,0,
2/17/15 8:36:36 PM CST,,,,,1,1,
2/17/15 9:07:11 PM CST,,,,,0,0,
2/17/15 9:43:22 PM CST,,,,,1,1,
2/17/15 10:15:37 PM CST,,,,,0,0,
2/17/15 10:20:45 PM CST,,,,,,,1
2/18/15 7:31:51 AM CST,,,,,1,1,
2/18/15 7:32:08 AM CST,,,,,,,0
2/18/15 8:06:47 AM CST,,,,,0,0,
2/18/15 9:01:14 AM CST,,,,,1,1,
2/18/15 9:14:29 AM CST,,,,,0,0,
2/18/15 9:49:20 AM CST,,,,,1,1,
2/18/15 10:04:45 AM CST,,,,,0,0,
2/18/15 10:38:51 AM CST,,,,,1,1,
2/18/15 10:53:35 AM CST,,,,,0,0,
2/18/15 11:24:22 AM CST,,,,,1,1,
2/18/15 11:40:22 AM CST,,,,,0,0,
2/18/15 12:11:13 PM CST,,,,,1,1,
2/18/15 12:27:04 PM CST,,,,,0,0,
2/18/15 12:58:59 PM CST,,,,,1,1,
2/18/15 1:16:49 PM CST,,,,,0,0,
2/18/15 1:47:20 PM CST,,,,,1,1,
2/18/15 2:04:04 PM CST,,,,,0,0,
2/18/15 2:32:51 PM CST,,,,,1,1,
2/18/15 2:50:10 PM CST,,,,,0,0,
2/18/15 3:18:56 PM CST,,,,,1,1,
2/18/15 3:35:30 PM CST,,,,,0,0,
2/18/15 4:06:43 PM CST,,,,,1,1,
2/18/15 4:42:02 PM CST,,,,,0,0,
2/18/15 5:46:08 PM CST,,,,,1,1,
2/18/15 6:03:33 PM CST,,,,,0,0,
2/18/15 6:35:49 PM CST,,,,,1,1,
2/18/15 6:50:04 PM CST,,,,,0,0,
2/18/15 7:29:04 PM CST,,,,,1,1,
2/18/15 7:43:18 PM CST,,,,,0,0,
2/18/15 8:23:38 PM CST,,,,,1,,
2/18/15 8:23:39 PM CST,,,,,,1,
2/18/15 8:38:44 PM CST,,,,,0,0,
2/18/15 9:14:49 PM CST,,,,,1,1,
2/18/15 9:29:49 PM CST,,,,,0,0,
2/18/15 10:07:50 PM CST,,,,,1,1,
2/18/15 10:22:17 PM CST,,,,,,,1
2/18/15 10:24:30 PM CST,,,,,0,0,
2/19/15 7:15:48 AM CST,,,1,1,,,
2/19/15 7:32:02 AM CST,,,,,,,0
2/19/15 7:32:24 AM CST,,,0,0,,,
2/19/15 8:48:29 AM CST,,,1,1,,,
2/19/15 8:59:54 AM CST,,,0,0,,,
2/19/15 9:59:31 AM CST,,,1,1,,,
2/19/15 10:13:06 AM CST,,,0,0,,,
2/19/15 11:10:56 AM CST,,,1,1,,,
2/19/15 11:23:51 AM CST,,,0,0,,,
2/19/15 12:23:16 PM CST,,,1,1,,,
2/19/15 12:36:26 PM CST,,,0,0,,,
2/19/15 1:34:07 PM CST,,,,1,,,
2/19/15 1:34:08 PM CST,,,1,,,,
2/19/15 1:46:22 PM CST,,,0,0,,,
2/19/15 2:47:45 PM CST,,,1,1,,,
2/19/15 3:01:00 PM CST,,,0,0,,,
2/19/15 4:02:31 PM CST,,,1,1,,,
2/19/15 4:14:51 PM CST,,,0,0,,,
2/19/15 5:19:27 PM CST,,,1,1,,,
2/19/15 5:32:52 PM CST,,,0,0,,,
2/19/15 6:36:48 PM CST,,,1,1,,,
2/19/15 6:50:13 PM CST,,,0,0,,,
2/19/15 7:55:28 PM CST,,,1,1,,,
2/19/15 8:09:33 PM CST,,,0,0,,,
2/19/15 9:11:39 PM CST,,,1,1,,,
2/19/15 9:25:35 PM CST,,,0,0,,,
2/19/15 10:20:45 PM CST,,,,,,,1
2/20/15 7:15:48 AM CST,,,,,1,1,
2/20/15 7:31:43 AM CST,,,,,0,0,
2/20/15 7:32:11 AM CST,,,,,,,0
2/20/15 9:07:24 AM CST,,,,,1,1,
2/20/15 9:21:48 AM CST,,,,,0,0,
2/20/15 10:10:28 AM CST,,,,,1,1,
2/20/15 10:25:18 AM CST,,,,,0,0,
2/20/15 11:13:23 AM CST,,,,,1,1,
2/20/15 11:27:03 AM CST,,,,,0,0,
2/20/15 12:14:29 PM CST,,,,,1,1,
2/20/15 12:30:39 PM CST,,,,,0,0,
2/20/15 1:13:48 PM CST,,,,,1,1,
2/20/15 1:29:49 PM CST,,,,,0,0,
2/20/15 2:07:44 PM CST,,,,,1,1,
2/20/15 2:23:14 PM CST,,,,,0,0,
2/20/15 3:06:14 PM CST,,,,,1,1,
2/20/15 3:23:25 PM CST,,,,,0,0,
2/20/15 4:04:25 PM CST,,,,,1,1,
2/20/15 4:20:39 PM CST,,,,,0,0,
2/20/15 5:03:30 PM CST,,,,,1,1,
2/20/15 5:20:40 PM CST,,,,,0,0,
2/20/15 6:04:50 PM CST,,,,,1,1,
2/20/15 6:21:15 PM CST,,,,,0,0,
2/20/15 7:04:10 PM CST,,,,,1,1,
2/20/15 7:20:40 PM CST,,,,,0,0,
2/20/15 7:57:16 PM CST,,,,,1,1,
2/20/15 8:15:51 PM CST,,,,,0,0,
2/20/15 9:02:16 PM CST,,,,,1,1,
2/20/15 9:18:52 PM CST,,,,,0,0,
2/20/15 10:03:42 PM CST,,,,,1,1,
2/20/15 10:20:45 PM CST,,,,,,,1
2/20/15 10:23:12 PM CST,,,,,0,0,
2/21/15 7:15:44 AM CST,,,1,1,,,
2/21/15 7:32:12 AM CST,,,,,,,0
2/21/15 7:40:04 AM CST,,,0,0,,,
2/21/15 8:14:50 AM CST,,,1,1,,,
2/21/15 8:51:24 AM CST,,,0,0,,,
2/21/15 9:33:04 AM CST,,,1,1,,,
2/21/15 10:09:34 AM CST,,,0,0,,,
2/21/15 10:46:39 AM CST,,,1,1,,,
2/21/15 11:23:09 AM CST,,,0,0,,,
2/21/15 11:57:54 AM CST,,,1,1,,,
2/21/15 12:56:54 PM CST,,,0,0,,,
2/21/15 1:23:05 PM CST,,,1,1,,,
2/21/15 2:41:25 PM CST,,,0,0,,,
2/21/15 3:08:36 PM CST,,,1,1,,,
2/21/15 4:09:03 PM CST,,,0,0,,,
2/21/15 4:34:04 PM CST,,,1,1,,,
2/21/15 5:55:11 PM CST,,,0,0,,,
2/21/15 6:21:57 PM CST,,,1,1,,,
2/21/15 7:06:26 PM CST,,,0,0,,,
2/21/15 8:43:33 PM CST,,,1,1,,,
2/21/15 9:08:28 PM CST,,,0,0,,,
2/21/15 10:20:43 PM CST,,,,,,,1
2/22/15 7:15:45 AM CST,,,,,1,,
2/22/15 7:15:46 AM CST,,,,,,1,
2/22/15 7:32:14 AM CST,,,,,,,0
2/22/15 8:50:21 AM CST,,,,,0,0,
2/22/15 10:05:42 AM CST,,,,,1,1,
2/22/15 10:44:52 AM CST,,,,,0,0,
2/22/15 11:34:47 AM CST,,,,,1,1,
2/22/15 12:42:00 PM CST,,,,,0,0,
2/22/15 1:29:35 PM CST,,,,,1,1,
2/22/15 2:30:14 PM CST,,,,,0,0,
2/22/15 3:14:35 PM CST,,,,,1,1,
2/22/15 4:05:16 PM CST,,,,,0,0,
2/22/15 4:37:51 PM CST,,,,,1,1,
2/22/15 5:09:21 PM CST,,,,,0,0,
2/22/15 5:57:08 PM CST,,,,,1,1,
2/22/15 6:49:58 PM CST,,,,,0,0,
2/22/15 7:54:29 PM CST,,,,,1,1,
2/22/15 8:26:35 PM CST,,,,,0,0,
2/22/15 9:23:15 PM CST,,,,,1,1,
2/22/15 9:53:40 PM CST,,,,,0,0,
2/22/15 10:20:43 PM CST,,,,,,,1
2/23/15 7:31:23 AM CST,,,1,1,,,
2/23/15 7:32:12 AM CST,,,,,,,0
2/23/15 8:27:33 AM CST,,,0,0,,,
2/23/15 8:53:23 AM CST,,,1,1,,,
2/23/15 10:04:43 AM CST,,,0,0,,,
2/23/15 10:33:29 AM CST,,,1,1,,,
2/23/15 11:44:09 AM CST,,,0,0,,,
2/23/15 12:00:49 PM CST,,,1,1,,,
2/23/15 12:51:13 PM CST,,,0,0,,,
2/23/15 1:17:04 PM CST,,,1,1,,,
2/23/15 2:09:19 PM CST,,,0,0,,,
2/23/15 2:35:10 PM CST,,,1,1,,,
2/23/15 3:24:24 PM CST,,,0,0,,,
2/23/15 3:51:44 PM CST,,,1,1,,,
2/23/15 4:40:29 PM CST,,,0,0,,,
2/23/15 5:07:40 PM CST,,,1,1,,,
2/23/15 6:05:59 PM CST,,,0,0,,,
2/23/15 6:35:50 PM CST,,,1,1,,,
2/23/15 7:22:30 PM CST,,,0,0,,,
2/23/15 7:44:30 PM CST,,,1,1,,,
2/23/15 8:35:19 PM CST,,,0,0,,,
2/23/15 8:58:34 PM CST,,,1,1,,,
2/23/15 9:52:44 PM CST,,,0,0,,,
2/23/15 10:16:35 PM CST,,,1,1,,,
2/23/15 10:20:42 PM CST,,,,,,,1
2/23/15 10:36:10 PM CST,,,0,0,,,
2/24/15 7:15:50 AM CST,,,,,1,1,
2/24/15 7:32:02 AM CST,,,,,,,0
2/24/15 8:05:25 AM CST,,,,,0,0,
2/24/15 8:31:51 AM CST,,,,,1,1,
2/24/15 10:02:28 AM CST,,,,,0,0,
2/24/15 10:35:35 AM CST,,,,,1,1,
2/24/15 11:20:36 AM CST,,,,,0,0,
2/24/15 11:37:37 AM CST,,,,,1,1,
2/24/15 12:25:36 PM CST,,,,,0,0,
2/24/15 12:47:46 PM CST,,,,,1,1,
2/24/15 1:46:57 PM CST,,,,,0,0,
2/24/15 2:04:07 PM CST,,,,,1,1,
2/24/15 3:04:38 PM CST,,,,,0,0,
2/24/15 3:21:33 PM CST,,,,,1,1,
2/24/15 4:15:05 PM CST,,,,,0,0,
2/24/15 4:35:55 PM CST,,,,,1,1,
